authors,original_publication_year,original_title,title,average_rating,ratings_count,image_url,small_image_url,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,book_id,work_ratings_count
Robert Ludlum,1973,The Matlock Paper,The Matlock Paper,3.86,11118,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,27999,27999,2888523,53,684852225,9.78E+12,7970,11491
"Suetonius, Michael Grant, Robert Graves",119,De vita Caesarum ,The Twelve Caesars,4.05,11283,https://images.gr-assets.com/books/1347187766m/29022.jpg,https://images.gr-assets.com/books/1347187766s/29022.jpg,373925,373925,864992,15,1557830665,9.78E+12,7971,12958
Bernard Cornwell,1988,Sharpe's Rifles,"Sharpe's Rifles (Sharpe, #6)",4.21,10342,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,836984,836984,1563512,43,345450728,9.78E+12,7972,11557
R.A. Salvatore,1999,"Vector Prime (Star Wars: The New Jedi Order, #1)","Vector Prime (Star Wars: The New Jedi Order, #1)",3.79,10769,https://images.gr-assets.com/books/1412181316m/192214.jpg,https://images.gr-assets.com/books/1412181316s/192214.jpg,12067972,12067972,17035474,21,,,7973,12125
Charlie LeDuff,2013,,Detroit: An American Autopsy,3.95,9860,https://images.gr-assets.com/books/1350363602m/15811520.jpg,https://images.gr-assets.com/books/1350363602s/15811520.jpg,25200,25200,1796157,109,800871863,9.78E+12,7974,11103
Dorothy L. Sayers,1935,Gaudy Night,"Gaudy Night (Lord Peter Wimsey, #12)",4.26,14750,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6609758,6609758,6313339,48,545142997,9.78E+12,7975,16378
C.S. Pacat,2016,Kings Rising,"Kings Rising (Captive Prince, #3)",4.5,14210,https://images.gr-assets.com/books/1454160767m/17158532.jpg,https://images.gr-assets.com/books/1454160767s/17158532.jpg,238140,238140,6491892,50,749934409,9.78E+12,7976,17960
"Penelope Douglas, Abby Craden, Nelson Hobbs",2014,Rival,"Rival (Fall Away, #2)",4.16,21940,https://images.gr-assets.com/books/1394971101m/18129852.jpg,https://images.gr-assets.com/books/1394971101s/18129852.jpg,173572,173572,2643939,25,310245729,9.78E+12,7977,22806
Philip Reeve,2001,Mortal Engines,"Mortal Engines (The Hungry City Chronicles, #1)",3.98,12868,https://images.gr-assets.com/books/1352173057m/287861.jpg,https://images.gr-assets.com/books/1352173057s/287861.jpg,6553733,6553733,6746308,17,61727660,9.78E+12,7978,14520
"James Patterson, Mark Pearson",2011,Private London,Private London (Private #4),3.75,9922,https://images.gr-assets.com/books/1328415596m/10399742.jpg,https://images.gr-assets.com/books/1328415596s/10399742.jpg,29072594,29072594,49302622,42,1501141511,9.78E+12,7979,12899
Faith Hunter,2010,Blood Cross,"Blood Cross (Jane Yellowrock, #2)",4.13,16307,https://images.gr-assets.com/books/1255066735m/6659254.jpg,https://images.gr-assets.com/books/1255066735s/6659254.jpg,23492673,23492673,43082853,20,1476762627,9.78E+12,7980,18017
Gemma Halliday,2006,Spying in High Heels,"Spying in High Heels (High Heels, #1)",3.67,11034,https://images.gr-assets.com/books/1327885046m/204479.jpg,https://images.gr-assets.com/books/1327885046s/204479.jpg,153792,153792,864541,16,590396560,9.78E+12,7981,14015
Raymond Chandler,1943,The Lady in the Lake,"The Lady in the Lake (Philip Marlowe, #4)",4.07,11613,https://images.gr-assets.com/books/1501530591m/776159.jpg,https://images.gr-assets.com/books/1501530591s/776159.jpg,114128,114128,3037785,62,425197220,9.78E+12,7982,13285
Lisa Gardner,2015,,"Crash & Burn (Tessa Leoni, #3)",4,8644,https://images.gr-assets.com/books/1403630851m/22571612.jpg,https://images.gr-assets.com/books/1403630851s/22571612.jpg,215643,215643,208772,29,042521575X,9.78E+12,7983,12071
"Jim Krueger, Alex Ross, Doug Braithwaite",2006,,"Justice, Volume 1",4.14,10232,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,25953369,25953369,45855800,48,62363603,9.78E+12,7984,10413
Tad Williams,1998,River of Blue Fire,"River of Blue Fire (Otherland, #2)",4,12015,https://images.gr-assets.com/books/1309992269m/10084.jpg,https://images.gr-assets.com/books/1309992269s/10084.jpg,20995,20995,912908,33,1861977697,9.78E+12,7985,12765
"William Nicholson, Peter Sís",2000,The Wind Singer,"The Wind Singer (Wind on Fire, #1)",3.84,12654,https://images.gr-assets.com/books/1293635554m/295169.jpg,https://images.gr-assets.com/books/1293635554s/295169.jpg,40217,40217,39898,23,446500038,9.78E+12,7986,14508
"Michael Chabon, Gary Gianni",2007,Gentlemen of the Road,Gentlemen of the Road,3.42,10440,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,13497991,13497991,19042585,23,356501507,9.78E+12,7987,11472
Tammara Webber,2014,Breakable,"Breakable (Contours of the Heart, #2)",4.06,17319,https://images.gr-assets.com/books/1384787127m/17936925.jpg,https://images.gr-assets.com/books/1384787127s/17936925.jpg,17661831,17661831,24652514,19,670064181,9.78E+12,7988,19321
Lisa O'Donnell,2012,The Death of Bees,The Death of Bees,3.81,11530,https://images.gr-assets.com/books/1358353202m/15818333.jpg,https://images.gr-assets.com/books/1358353202s/15818333.jpg,20878809,20878809,40218701,21,553499084,9.78E+12,7989,13043
Rachel Caine,2012,Black Dawn,"Black Dawn (The Morganville Vampires, #12)",4.26,14778,https://images.gr-assets.com/books/1318112062m/9526658.jpg,https://images.gr-assets.com/books/1318112062s/9526658.jpg,90078,90078,1689887,165,1406790273,9.78E+12,7990,16717
Octavia E. Butler,1998,Parable of the Talents,"Parable of the Talents (Earthseed, #2)",4.21,10500,https://images.gr-assets.com/books/1170553715m/60932.jpg,https://images.gr-assets.com/books/1170553715s/60932.jpg,16307,16307,3038509,172,7120680,9.78E+12,7991,12335
"Joe Hill, Gabriel Rodríguez",2014,"Locke & Key, Vol. 6: Alpha & Omega","Locke & Key, Vol. 6: Alpha & Omega",4.5,14363,https://images.gr-assets.com/books/1391443566m/16164271.jpg,https://images.gr-assets.com/books/1391443566s/16164271.jpg,9266793,9266793,14147644,26,61869724,9.78E+12,7992,15068
Sarah J. Maas,2012,The Assassin and the Underworld,"The Assassin and the Underworld (Throne of Glass, #0.4)",4.37,17008,https://images.gr-assets.com/books/1336062984m/13546173.jpg,https://images.gr-assets.com/books/1336062984s/13546173.jpg,28698036,28698036,48896020,5,,,7993,17850
James Luceno,2012,Star Wars: Darth Plagueis,Darth Plagueis,4.07,9052,https://images.gr-assets.com/books/1405546262m/11099729.jpg,https://images.gr-assets.com/books/1405546262s/11099729.jpg,952,952,5166,35,1881273652,9.78E+12,7994,12000
"Anderson Cooper, Gloria Vanderbilt",2016,"The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss","The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss",3.79,10758,https://images.gr-assets.com/books/1456162664m/26072609.jpg,https://images.gr-assets.com/books/1456162664s/26072609.jpg,15904,15904,3216621,57,1400077095,9.78E+12,7995,14694
Ben H. Winters,2016,Underground Airlines,Underground Airlines,3.88,9728,https://images.gr-assets.com/books/1443732702m/23208397.jpg,https://images.gr-assets.com/books/1443732702s/23208397.jpg,238142,238142,230676,48,042520300X,9.78E+12,7996,12434
Richard Price,2008,Lush Life,Lush Life,3.69,9478,https://images.gr-assets.com/books/1316137153m/1862313.jpg,https://images.gr-assets.com/books/1316137153s/1862313.jpg,133954,133954,3319458,374,451528719,9.78E+12,7997,10288
Peter Hedges,1991,What's Eating Gilbert Grape,What's Eating Gilbert Grape,4.1,11352,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,174879,174879,168933,45,039575531X,9.78E+12,7998,11977
Gail Carriger,2013,Curtsies & Conspiracies,"Curtsies & Conspiracies (Finishing School, #2)",4.11,15078,https://images.gr-assets.com/books/1359660588m/15723286.jpg,https://images.gr-assets.com/books/1359660588s/15723286.jpg,17201110,17201110,23676604,7,,,7999,18011
Annie Barrows,2015,,The Truth According to Us,3.75,9815,https://images.gr-assets.com/books/1465284604m/22551743.jpg,https://images.gr-assets.com/books/1465284604s/22551743.jpg,16176,16176,1254615,27,60556579,9.78E+12,8000,11961
"Émile Zola, Robin Buss",1867,Thérèse Raquin,Thérèse Raquin,3.71,10734,https://images.gr-assets.com/books/1282318692m/110871.jpg,https://images.gr-assets.com/books/1282318692s/110871.jpg,21956060,21956060,41263669,5,,,8001,14432
Chris Bohjalian,2011,,The Night Strangers,3.16,12907,https://images.gr-assets.com/books/1308866180m/10209997.jpg,https://images.gr-assets.com/books/1308866180s/10209997.jpg,1629007,1629007,1623108,65,1416566384,9.78E+12,8002,13930
J.S. Scott,2013,The Billionaire's Obsession ~ Simon,"The Billionaire's Obsession ~ Simon (The Billionaire's Obsession, #1)",4,7492,https://images.gr-assets.com/books/1362454880m/17557143.jpg,https://images.gr-assets.com/books/1362454880s/17557143.jpg,12107925,12107925,17076926,12,054529844X,9.78E+12,8003,16989
Sarah Pinborough,2017,Behind Her Eyes,Behind Her Eyes,3.77,17944,https://images.gr-assets.com/books/1485279813m/28965131.jpg,https://images.gr-assets.com/books/1485279813s/28965131.jpg,287380,287380,278812,13,1931514798,9.78E+12,8004,21613
"Robert W. Chambers, E.F. Bleiler",1895,The King in Yellow,The King in Yellow and Other Horror Stories,3.57,5719,https://images.gr-assets.com/books/1416873291m/129798.jpg,https://images.gr-assets.com/books/1416873291s/129798.jpg,21457243,21457243,40771712,15,045146527X,9.78E+12,8005,11971
Patrick O'Brian,1973,H.M.S. Surprise ,H.M.S. Surprise,4.42,10513,https://images.gr-assets.com/books/1453820127m/77427.jpg,https://images.gr-assets.com/books/1453820127s/77427.jpg,22674493,22674493,42179966,30,1478927941,9.78E+12,8006,12308
"Ayn Rand, Nathaniel Branden",1961,The Virtue of Selfishness: A New Concept of Egoism,The Virtue of Selfishness: A New Concept of Egoism,3.47,10198,https://images.gr-assets.com/books/1425001997m/665.jpg,https://images.gr-assets.com/books/1425001997s/665.jpg,8664368,8664368,13535892,45,1408808870,9.78E+12,8007,10682
Debbie Macomber,2008,Twenty Wishes,"Twenty Wishes (Blossom Street, #5)",4.16,12324,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,238139,238139,1269360,49,749934433,9.78E+12,8008,13481
Jeanette Winterson,1989,Sexing the Cherry,Sexing the Cherry,3.83,10450,https://images.gr-assets.com/books/1328824090m/15050.jpg,https://images.gr-assets.com/books/1328824090s/15050.jpg,1219954,1219954,1208431,19,60594772,9.78E+12,8009,12017
J.D. Robb,2008,Strangers in Death ,"Strangers in Death (In Death, #26)",4.29,15651,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,24271,24271,960,74,440229081,9.78E+12,8010,17476
Victoria Schwab,2013,The Archived,"The Archived (The Archived, #1)",4.02,16580,https://images.gr-assets.com/books/1338729878m/10929432.jpg,https://images.gr-assets.com/books/1338729878s/10929432.jpg,130119,130119,300449,231,1420926993,9.78E+12,8011,18048
David Mamet,1983,Glengarry Glen Ross,Glengarry Glen Ross,3.95,11636,https://images.gr-assets.com/books/1396078804m/251446.jpg,https://images.gr-assets.com/books/1396078804s/251446.jpg,170641,170641,1484825,71,743268571,9.78E+12,8012,11958
Ruth Wariner,2016,The Sound of Gravel,The Sound of Gravel,4.15,12045,https://images.gr-assets.com/books/1436200674m/25332115.jpg,https://images.gr-assets.com/books/1436200674s/25332115.jpg,20821299,20821299,40167157,24,803741715,9.78E+12,8013,14113
Beatrix Potter,1982,The Complete Adventures of Peter Rabbit,The Complete Adventures of Peter Rabbit,4.46,13271,https://images.gr-assets.com/books/1309201736m/194870.jpg,https://images.gr-assets.com/books/1309201736s/194870.jpg,155981,155981,150518,50,671700758,9.78E+12,8014,13387
"Leo Tolstoy, Louise Maude, Aylmer Maude",1899,Воскресение,Resurrection,4.1,9482,https://images.gr-assets.com/books/1335874776m/42641.jpg,https://images.gr-assets.com/books/1335874776s/42641.jpg,4950,4950,981525,46,061871166X,9.78E+12,8015,11905
Larry Correia,2011,Hard Magic,"Hard Magic (Grimnoir Chronicles, #1)",4.13,10808,https://images.gr-assets.com/books/1327951330m/8643407.jpg,https://images.gr-assets.com/books/1327951330s/8643407.jpg,8646,8646,2744160,48,385337639,9.78E+12,8016,11947
Benedict Jacka,2012,Fated,"Fated (Alex Verus, #1)",3.89,12609,https://images.gr-assets.com/books/1330906653m/11737387.jpg,https://images.gr-assets.com/books/1330906653s/11737387.jpg,15728921,12030880,16997178,17,,,8017,14854
Jonathan Kellerman,2012,Victims,"Victims (Alex Delaware, #27)",3.94,10482,https://images.gr-assets.com/books/1313220531m/12022496.jpg,https://images.gr-assets.com/books/1313220531s/12022496.jpg,588234,588234,2937863,29,140086838,9.78E+12,8018,12555
"Janet Evanovich, Lee Goldberg",2014,,"The Job (Fox and O'Hare, #3)",3.95,11337,https://images.gr-assets.com/books/1410763754m/21530229.jpg,https://images.gr-assets.com/books/1410763754s/21530229.jpg,13152998,13152998,18153294,77,307594165,9.78E+12,8019,14296
Jeff Kinney,2015,Old School,"Old School (Diary of a Wimpy Kid, #10)",4.28,11836,https://images.gr-assets.com/books/1430174375m/25222064.jpg,https://images.gr-assets.com/books/1430174375s/25222064.jpg,28204534,28204534,49449510,13,1632156741,9.78E+12,8020,18154
Sharon G. Flake,1998,The Skin I'm In,The Skin I'm In,4.13,9634,https://images.gr-assets.com/books/1305064345m/751635.jpg,https://images.gr-assets.com/books/1305064345s/751635.jpg,828015,828015,1798108,64,888994168,9.78E+12,8021,10873
James Rollins,2013,The Eye of God: A Sigma Force Novel,The Eye of God (Sigma Force #9),4.11,9389,https://images.gr-assets.com/books/1359823174m/16065538.jpg,https://images.gr-assets.com/books/1359823174s/16065538.jpg,16000980,16000980,21762418,22,778314472,9.78E+12,8022,12423
Kazuo Ishiguro,1986,An Artist of the Floating World,An Artist of the Floating World,3.72,10430,https://images.gr-assets.com/books/1327786035m/28922.jpg,https://images.gr-assets.com/books/1327786035s/28922.jpg,10765,10765,878478,47,1582346178,9.78E+12,8023,12710
"Pascal Mercier, Barbara Harshav",2004,Nachtzug nach Lissabon,Night Train to Lisbon,3.7,7838,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,18635039,18635039,26431596,16,62132520,9.78E+12,8024,11939
Tessa Dare,2014,Romancing the Duke,"Romancing the Duke (Castles Ever After, #1)",3.91,15558,https://images.gr-assets.com/books/1377311107m/18052985.jpg,https://images.gr-assets.com/books/1377311107s/18052985.jpg,66933,66933,865773,53,802141323,9.78E+12,8025,17707
Martha Grimes,1981,"The Man With a Load of Mischief (Richard Jury Mystery, #1)","The Man With a Load of Mischief (Richard Jury, #1)",4.01,11947,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,41698,41698,1064794,57,1416516859,9.78E+12,8026,12431
Jessica Sorensen,2011,The Underworld,"The Underworld (Fallen Star, #2)",4.12,11604,https://images.gr-assets.com/books/1417703488m/11714997.jpg,https://images.gr-assets.com/books/1417703488s/11714997.jpg,974122,974122,959019,37,1576739759,9.78E+12,8027,13910
David McCullough,1977,"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914","The Path Between the Seas: The Creation of the Panama Canal, 1870-1914",4.19,9349,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,58728,58728,13377363,54,553586386,9.78E+12,8028,11891
Louise Erdrich,2016,LaRose,LaRose,3.86,9136,https://images.gr-assets.com/books/1445606455m/26116430.jpg,https://images.gr-assets.com/books/1445606455s/26116430.jpg,20174424,20174424,28030792,20,080413717X,9.78E+12,8029,11302
Lucie Whitehouse,2014,Before we met,Before We Met,3.43,7826,https://images.gr-assets.com/books/1369569396m/17978144.jpg,https://images.gr-assets.com/books/1369569396s/17978144.jpg,512475,512475,4603746,64,743484274,9.78E+12,8030,10533
"The Waiter, Steve Dublanica",2008,Waiter Rant: Thanks for the Tip-Confessions of a Cynical Waiter,Waiter Rant: Thanks for the Tip-Confessions of a Cynical Waiter,3.49,10341,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,114701,114701,299695,23,439108381,9.78E+12,8031,12012
Kevin Hearne,2012,Two Ravens and One Crow,"Two Ravens and One Crow (The Iron Druid Chronicles, #4.5)",4.2,11562,https://images.gr-assets.com/books/1344336650m/15728721.jpg,https://images.gr-assets.com/books/1344336650s/15728721.jpg,33723,33723,33774,3,373250746,9.78E+12,8032,13475
Robert Louis Stevenson,1888,The Black Arrow: A Tale of the Two Roses,The Black Arrow,3.81,12298,https://images.gr-assets.com/books/1328014614m/296264.jpg,https://images.gr-assets.com/books/1328014614s/296264.jpg,21025,21025,22212,48,60938110,9.78E+12,8033,13696
"Tom Clancy, Grant Blackwood",2010,Dead or Alive,"Dead or Alive (Jack Ryan Universe, #13)",3.79,10644,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,160830,160830,155231,28,1591841003,9.78E+12,8034,12697
V.C. Andrews,1984,"Fallen Hearts (Casteel, #3)","Fallen Hearts (Casteel, #3)",3.89,12450,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,36159,36159,2498,23,756403146,9.78E+12,8035,12873
Melanie Rawn,1985,Dragon Prince,"Dragon Prince (Dragon Prince, #1)",3.94,12739,https://images.gr-assets.com/books/1309210730m/185289.jpg,https://images.gr-assets.com/books/1309210730s/185289.jpg,13593526,13593526,19173014,25,039915776X,9.78E+12,8036,13416
