book_id,goodreads_book_id,authors,original_publication_year,original_title,title,average_rating,ratings_count,image_url
9597,8471815,Kalayna Price,2011,Grave Dance,"Grave Dance (Alex Craft, #2)",4.11,16435,https://images.gr-assets.com/books/1327953315m/9565574.jpg
9598,13659,Atsushi Ohkubo,2004, ソウルイーター 2,"Soul Eater, Vol. 02 (Soul Eater, #2)",4.47,9443,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9599,16171259,Robert C. O'Brien,1974,Z for Zachariah,Z for Zachariah,3.64,9332,https://images.gr-assets.com/books/1420324231m/69477.jpg
9600,11239856,Dan Chaon,2009,Await Your Reply,Await Your Reply,3.54,10598,https://images.gr-assets.com/books/1320525555m/6251222.jpg
9601,25241477,"Alan Moore, Curt Swan, George Pérez, Kurt Schaffenberger",1985,Superman: Whatever Happened to the Man of Tomorrow?,Superman: Whatever Happened to the Man of Tomorrow?,4.14,10472,https://images.gr-assets.com/books/1308365122m/161275.jpg
9602,313998,Nevada Barr,1993,Track of the Cat,"Track of the Cat (Anna Pigeon, #1)",3.86,12113,https://images.gr-assets.com/books/1326365792m/76706.jpg
9603,513176,Shelly Laurenston,2007,The Mane Event,"The Mane Event (Pride, #1)",3.96,17968,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9604,457457,Scott Anderson,2013,Lawrence in Arabia,"Lawrence in Arabia: War, Deceit, Imperial Folly, and the Making of the Modern Middle East",4.12,7654,https://images.gr-assets.com/books/1363837257m/17262206.jpg
9605,550940,"Ralph Waldo Emerson, Peter Norberg",1856,Essays and Poems,Essays and Poems,3.98,11864,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9606,74034,"Gabriel García Márquez, Gregory Rabassa",1972,La increíble y triste historia de la cándida Eréndira y de su abuela desalmada,Innocent Erendira and Other Stories,3.89,5497,https://images.gr-assets.com/books/1410129032m/31741.jpg
9607,61974,Charles Stross,2003,Singularity Sky,"Singularity Sky (Eschaton, #1)",3.81,9887,https://images.gr-assets.com/books/1446324638m/81992.jpg
9608,153175,Cynthia J. McGean,1997,Henry & Ramona,Henry & Ramona,4.14,11106,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9609,1153709,Glen Cook,1985,The White Rose,"The White Rose (The Chronicles of the Black Company, #3)",4.19,11501,https://images.gr-assets.com/books/1327901074m/400906.jpg
9611,764063,Ally Carter,2015,All Fall Down,"All Fall Down (Embassy Row, #1)",3.82,13821,https://images.gr-assets.com/books/1411070285m/22571275.jpg
9612,17573684,"Stendhal, Richard Howard, Robert Andrew Parker",1839,La Chartreuse de Parme,The Charterhouse of Parma,3.83,9252,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9613,1175893,Heather Gudenkauf,2014,Little Mercies,Little Mercies,3.99,10268,https://images.gr-assets.com/books/1399313845m/18722887.jpg
9614,35539,Alex Berenson,2006,The Faithful Spy,"The Faithful Spy (John Wells, #1)",3.97,9316,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9615,92371,"Jacqueline Briggs Martin, Mary Azarian",1998,Snowflake Bentley (Caldecott Medal Book),Snowflake Bentley,4.16,11362,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9616,630621,Jenny O'Connell,2007,The Book of Luke,The Book of Luke,3.73,12623,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9617,134958,Karen Kingsbury,2005,Fame,"Fame (Firstborn, #1)",4.34,10509,https://images.gr-assets.com/books/1406506537m/182683.jpg
9618,571508,G.A. Aiken,2004,To Challenge a Dragon,"Dragon Actually (Dragon Kin, #1)",3.96,18622,https://images.gr-assets.com/books/1317852862m/3295695.jpg
9619,10008056,Leisa Rayven,2014,Bad Romeo,"Bad Romeo (Starcrossed, #1)",4.1,14286,https://images.gr-assets.com/books/1413547825m/21411058.jpg
9620,13151283,Elizabeth Bishop,1980,,The Complete Poems 1927-1979,4.19,9629,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9621,10049436,Anita Diamant,2009,Day After Night,Day After Night,3.65,10587,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9622,112517,Terry Brooks,2003,"High Druid of Shannara, vol. 1: Jarka Ruus","Jarka Ruus (High Druid of Shannara, #1)",3.96,11017,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9623,9399336,Thomas Wolfe,1929,"Look Homeward, Angel","Look Homeward, Angel",3.94,9630,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9624,125958,"William McDonough, Michael Braungart",2002,Cradle to Cradle: Remaking the Way We Make Things,Cradle to Cradle: Remaking the Way We Make Things,4.1,7625,https://images.gr-assets.com/books/1417605547m/5571.jpg
9625,20662728,Marc Weissbluth,1987,"Healthy Sleep Habits, Happy Child","Healthy Sleep Habits, Happy Child",3.9,7742,https://images.gr-assets.com/books/1380493934m/831635.jpg
9626,68099,"Warren Ellis, Darick Robertson, Rodney Ramos, Keith Akin",2000,Transmetropolitan Vol. 4: The New Scum,"Transmetropolitan, Vol. 4: The New Scum (Transmetropolitan, #4)",4.41,11094,https://images.gr-assets.com/books/1452027299m/22421.jpg
9627,36058,Maggie O'Farrell,2009,The Hand That First Held Mine,The Hand That First Held Mine,3.87,8513,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9628,71787,Jeffrey Archer,1996,The Fourth Estate,The Fourth Estate,3.72,8829,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9629,5052,"Monty Roberts, Lucy Grealy, Lawrence Scanlan",1997,The Man Who Listens to Horses,The Man Who Listens to Horses,4.1,9021,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9630,429024,David Foster Wallace,2004,Oblivion,Oblivion,4.07,9196,https://images.gr-assets.com/books/1311905400m/6749.jpg
9631,73860,"Michael Baigent, Richard Leigh, Henry Lincoln",1982,The Holy Blood and the Holy Grail,"Holy Blood, Holy Grail",3.47,8450,https://images.gr-assets.com/books/1320394892m/606818.jpg
9632,46908,"Don DeLillo, محمدصادق رئیسی",2007,Falling Man,Falling Man,3.2,9081,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9633,17277800,"James Frey, Nils Johnson-Shelton",2014,Endgame: The Calling,"The Calling (Endgame, #1)",3.77,10900,https://images.gr-assets.com/books/1411272821m/20510241.jpg
9634,18420,Lauren Oliver,2012,Annabel,"Annabel (Delirium, #0.5)",3.78,13619,https://images.gr-assets.com/books/1348079378m/15820492.jpg
9635,87280,Jonathan Kellerman,2011,Mystery,"Mystery (Alex Delaware, #26)",3.87,9396,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9636,65113,Nancy Farmer,2004, The Sea of Trolls,"The Sea of Trolls (Sea of Trolls, #1)",4,12069,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9637,11445880,"Henning Mankell, Laurie Thompson",2008,Kinesen,The Man from Beijing,3.47,9106,https://images.gr-assets.com/books/1320494101m/6596542.jpg
9638,41820,Kass Morgan,2014,Day 21,"Day 21 (The 100, #2)",3.75,11860,https://images.gr-assets.com/books/1403530593m/20454076.jpg
9639,5024334,Fannie Flagg,1981,Daisy Fay and the Miracle Man,Daisy Fay and the Miracle Man ,3.94,10292,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9640,105920,"Tom Clancy, Peter Telep",2011,Against All Enemies,"Against All Enemies (Max Moore, #1)",3.95,8471,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9641,13519844,Kate Hamer,2015,The Girl in the Red Coat,The Girl in the Red Coat,3.53,8027,https://images.gr-assets.com/books/1412251739m/23289469.jpg
9642,20646604,George Orwell,1936,Keep the Aspidistra Flying,Keep the Aspidistra Flying,3.87,9599,https://images.gr-assets.com/books/1331244097m/9648.jpg
9643,85310,Orson Scott Card,2013,The Gate Thief,"The Gate Thief (Mither Mages, #2)",3.77,9209,https://images.gr-assets.com/books/1360823446m/15793068.jpg
9644,16312,"Cynthia Hand, Brodi Ashton, Jodi Meadows",2016,My Lady Jane,"My Lady Jane (The Lady Janies, #1)",4.12,12794,https://images.gr-assets.com/books/1444923765m/22840421.jpg
9645,29236299,Martin Amis,1991,Time’s Arrow,Time's Arrow,3.78,9400,https://images.gr-assets.com/books/1353213337m/23031.jpg
9646,51740,Marcia Clark,2016,,"Blood Defense (Samantha Brinkman, #1)",3.81,11761,https://images.gr-assets.com/books/1454358207m/27207654.jpg
9647,73960,Robert Cormier,1977,I Am the Cheese,I Am the Cheese,3.74,11099,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9648,53809,Eldridge Cleaver,1968,Soul On Ice,Soul on Ice,3.95,10123,https://images.gr-assets.com/books/1417410878m/75162.jpg
9649,10599302,"Baruch Spinoza, Edwin M. Curley, Stuart Hampshire, Edwin Curley",1677,Ethica: Ordine geometrico demonstrata,Ethics,4.01,9342,https://images.gr-assets.com/books/1462223700m/205218.jpg
9650,1866046,Geraldine Brooks,1994,Nine Parts of Desire: The Hidden World of Islamic Women,Nine Parts of Desire: The Hidden World of Islamic Women,4.04,10308,https://images.gr-assets.com/books/1403182793m/337615.jpg
9651,388018,Jessi Klein,2016,You'll Grow Out of It,You'll Grow Out of It,3.83,9480,https://images.gr-assets.com/books/1462261735m/27170141.jpg
9652,15818278,R.L. Mathewson,2013,Truce,"Truce (Neighbor from Hell, #4)",4.34,18854,https://images.gr-assets.com/books/1378997763m/17352874.jpg
9653,89370,"Andre Norton, Mercedes Lackey",1991,"The Elvenbane (Halfblood Chronicles, #1)","The Elvenbane (Halfblood Chronicles, #1)",3.94,13092,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9654,21433251,"Carlos Ruiz Zafón, Lucia Graves",1998,El palacio de la medianoche,"The Midnight Palace (Niebla, #2)",3.58,7784,https://images.gr-assets.com/books/1290459336m/9440324.jpg
9655,280125,Clive Cussler,1988,Treasure,"Treasure (Dirk Pitt, #9)",3.92,10784,https://images.gr-assets.com/books/1314486012m/85737.jpg
9656,127567,Lynsay Sands,2008,"Vampire, Interrupted","Vampire, Interrupted (Argeneau #9)",4.32,15899,https://images.gr-assets.com/books/1410758592m/1422252.jpg
9657,164836,John Sandford,2007,Invisible Prey,"Invisible Prey (Lucas Davenport, #17)",4.11,11162,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9658,77866,Alastair Reynolds,2007,The Prefect,"The Prefect (Prefect Dreyfus Emergency, #1)",4.15,9946,https://images.gr-assets.com/books/1327988786m/89195.jpg
9659,10720733,Jane Shemilt,2014,Daughter,Daughter,3.51,7462,https://images.gr-assets.com/books/1403779092m/20505127.jpg
9660,15776904,"Darwyn Cooke, Dave Stewart, Jared K. Fletcher",2004,"DC: The New Frontier, Volume 1","DC: The New Frontier, Volume 1",4.17,9601,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9661,16084702,"Betty MacDonald, Alexandra Boiger",1955,"Hello, Mrs. Piggle-Wiggle","Hello, Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle, #4)",4.24,13000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9662,8710484,Jennifer Estep,2010,Web of Lies,"Web of Lies (Elemental Assassin, #2)",4.1,17312,https://images.gr-assets.com/books/1262902266m/6933152.jpg
9663,20821249,Rebecca Wells,2005,Ya-Yas in Bloom,Ya Yas in Bloom,3.6,10200,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9664,94064,Hergé,1943,Le secret de la Licorne,"The Secret of the Unicorn (Tintin, #11)",4.26,8925,https://images.gr-assets.com/books/1344263637m/179174.jpg
9665,1838166,"Megan McDonald, Peter H. Reynolds",2000,Judy Moody,"Judy Moody (Judy Moody, # 1)",3.92,11289,https://images.gr-assets.com/books/1320540601m/930612.jpg
9666,38562,Christian Rudder,2014,Dataclysm: Who We Are (When We Think No One's Looking),Dataclysm: Who We Are (When We Think No One's Looking),3.72,7204,https://images.gr-assets.com/books/1407763834m/21480734.jpg
9667,13722526,"Friedrich Nietzsche, Walter Kaufmann",1882,Die fröhliche Wissenschaft,The Gay Science,4.26,8655,https://images.gr-assets.com/books/1374735026m/94578.jpg
9668,114143,N.K. Jemisin,2010,The Broken Kingdoms,"The Broken Kingdoms (Inheritance, #2)",4.04,12259,https://images.gr-assets.com/books/1282522268m/7904453.jpg
9669,68930,Sarah Lotz,2014,The Three,"The Three (The Three, #1)",3.32,7990,https://images.gr-assets.com/books/1379897631m/18453110.jpg
9670,9260507,"Donald J. Trump, Tony Schwartz",1987,Trump: The Art of the Deal,Trump: The Art of the Deal,3.66,8768,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9671,239381,Enid Blyton,1946,First Term at Malory Towers,"First Term at Malory Towers (Malory Towers, #1)",4.07,10274,https://images.gr-assets.com/books/1300285044m/190344.jpg
9672,835155,John Marsden,1998,The Night is for Hunting,"The Night Is for Hunting (Tomorrow, #6)",4.15,10908,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9673,221298,"Natsuki Takaya, Alethea Nibley, Athena Nibley",1999,フルーツバスケット 3,"Fruits Basket, Vol. 3",4.38,14593,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9674,89186,Alex Lake,2015,After Anna,After Anna,3.7,11029,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9675,13056511,"Brian Herbert, Kevin J. Anderson",2001,Dune: House Corrino,House Corrino (Prelude to Dune #3),3.64,10682,https://images.gr-assets.com/books/1298689043m/20252.jpg
9676,17285330,J.D. Robb,2010,Fantasy In Death,"Fantasy in Death (In Death, #30)",4.25,14244,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9677,7780,Mike Carey,2006,The Devil You Know,"The Devil You Know (Felix Castor, #1)",3.8,11375,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9678,25347,"J. Lynn, Jennifer L. Armentrout",2012,Tempting the Player,"Tempting the Player (Gamble Brothers, #2)",4.06,16997,https://images.gr-assets.com/books/1351035223m/16031679.jpg
9679,26228034,"Anonymous, Juan Mascaró",-500,उपनिषद [Upaniṣad],The Upanishads: Translations from the Sanskrit,4.2,7365,https://images.gr-assets.com/books/1327881361m/290882.jpg
9680,23363874,Arianna Huffington,2014,"Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being, Wisdom, and Wonder","Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being, Wisdom, and Wonder",3.68,8261,https://images.gr-assets.com/books/1400873884m/18594634.jpg
9681,6280379,Julie Hockley,2011,,"Crow's Row (Crow's Row, #1)",4.11,16741,https://images.gr-assets.com/books/1348076628m/12389310.jpg
9682,7262166,Mark Walden,2006,H.I.V.E.: Higher Institute of Villainous Education,"H.I.V.E. Higher Institute of Villainous Education (H.I.V.E., #1)",4.06,10881,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9684,961831,Terry Goodkind,2009,The Law of Nines,The Law of Nines,3.6,9421,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9685,820517,John D. MacDonald,1958,The Executioners,Cape Fear,4.07,10006,https://images.gr-assets.com/books/1396110398m/434229.jpg
9686,3690427,Enid Blyton,1943,Five Go Adventuring Again,"Five Go Adventuring Again (Famous Five, #2)",3.99,10362,https://images.gr-assets.com/books/1408923873m/17487.jpg
9687,6054190,Jana Oliver,2011,The Demon Trapper's Daughter,"Forsaken (The Demon Trappers, #1)",4,13585,https://images.gr-assets.com/books/1282919119m/8534899.jpg
9688,3692151,Pema Chödrön,2001,The Places That Scare You: A Guide to Fearlessness in Difficult Times,The Places That Scare You: A Guide to Fearlessness in Difficult Times,4.3,8344,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9689,4530,James Agee,1957,A Death in the Family,A Death in the Family,3.92,10900,https://images.gr-assets.com/books/1327885315m/113091.jpg
9690,8857310,Andrea Kettenmann,2001,Frida Kahlo 1907-1954: Pain and Passion ,Frida Kahlo: 1907-1954 Pain and Passion,4.15,8260,https://images.gr-assets.com/books/1365526293m/772976.jpg
9691,5750628,Chitra Banerjee Divakaruni,1997,The Mistress of Spices,The Mistress of Spices,3.48,9263,https://images.gr-assets.com/books/1488839181m/94669.jpg
9692,7199,Gwen Hayes,2011,Falling Under,"Falling Under (Falling Under, #1)",3.78,15637,https://images.gr-assets.com/books/1326079906m/7948945.jpg
9693,17810,Sandi Lynn,2013,,"Forever You (Forever, #2)",4.19,15986,https://images.gr-assets.com/books/1364058599m/17404452.jpg
9694,6403690,Karen   White,2008,The House On Tradd Street,"The House on Tradd Street (Tradd Street, #1)",3.96,12311,https://images.gr-assets.com/books/1344586077m/4505161.jpg
9695,167216,Kiyo Fujiwara,2005,アラクレ 1,"Wild Ones, Vol. 1 (Wild Ones, #1)",4.03,10738,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9696,15803037,Brent Weeks,2011,Perfect Shadow,"Perfect Shadow (Night Angel, #0.5)",4.18,9029,https://images.gr-assets.com/books/1360569222m/10843036.jpg
9697,7632329,Nicky Charles,2011,The Finding,"The Finding (Law of the Lycans, #5)",4.18,11174,https://images.gr-assets.com/books/1344881680m/10468258.jpg
9698,487666,Dr. Seuss,1978,I Can Read with My Eyes Shut!,I Can Read With My Eyes Shut!,4.17,13821,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9699,19523454,Isaac Asimov,1989,Nemesis,Nemesis,3.75,10788,https://images.gr-assets.com/books/1336582027m/302625.jpg
9700,232268,Michael D. Watkins,2003,The First 90 Days: Critical Success Strategies for New Leaders at All Levels,"The First 90 Days, Updated and Expanded: Critical Success Strategies for New Leaders at All Levels",3.81,5490,https://images.gr-assets.com/books/1354903827m/15824358.jpg
9701,400881,Claudia Gray,2015,Star Wars: Lost Stars,Lost Stars (Star Wars: Journey to the Force Awakens),4.25,8861,https://images.gr-assets.com/books/1462731623m/25067046.jpg
9702,77739,Jean Lee Latham,1955,"Carry On, Mr. Bowditch","Carry On, Mr. Bowditch",4.11,11933,https://images.gr-assets.com/books/1480110382m/128048.jpg
9703,10859509,Meredith Wild,2014,Hard Limit,"Hard Limit (Hacker, #4)",4.34,4754,https://images.gr-assets.com/books/1414594976m/22474626.jpg
9704,22571696,Lisi Harrison,2006,"The Pretty Committee Strikes Back (The Clique, #5)","The Pretty Committee Strikes Back (The Clique, #5)",3.84,12307,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9705,11306337,AnnaLisa Grant,2013,,The Lake (The Lake Trilogy #1),3.75,8057,https://images.gr-assets.com/books/1461854990m/17794657.jpg
9706,139176,Penelope Ward,2013,,"Jake Undone (Jake, #1)",4.15,14870,https://images.gr-assets.com/books/1374834443m/18243828.jpg
